year,originregion,destinationregion,fe_originregion,fe_destinationregion,fe_year
2000.0,FSU,LAM,-53.230665169612344,-1.9530835116355334,-0.06544892438563821
2000.0,FSU,ANZ,-53.230665169612344,4.284422083802838,-0.06544892438563821
2000.0,FSU,MDE,-53.230665169612344,0.538108062508222,-0.06544892438563821
2000.0,FSU,CAM,-53.230665169612344,-1.2195564462397606,-0.06544892438563821
2000.0,FSU,SEA,-53.230665169612344,-1.274379777422979,-0.06544892438563821
2000.0,FSU,CAN,-53.230665169612344,4.940390629489466,-0.06544892438563821
2000.0,FSU,CHI,-53.230665169612344,-2.0795528727899573,-0.06544892438563821
2000.0,FSU,JPK,-53.230665169612344,0.2900013850747776,-0.06544892438563821
2000.0,FSU,USA,-53.230665169612344,2.9288888832303517,-0.06544892438563821
2000.0,ANZ,SAS,-47.619317087958635,-2.8094238527720385,-0.06544892438563821
2000.0,ANZ,EEU,-47.619317087958635,-0.3804962121753839,-0.06544892438563821
2000.0,ANZ,MAF,-47.619317087958635,-0.3479130013600269,-0.06544892438563821
2000.0,ANZ,SIS,-47.619317087958635,1.8976983281384747,-0.06544892438563821
2000.0,ANZ,WEU,-47.619317087958635,-0.7610671624940579,-0.06544892438563821
2000.0,ANZ,SSA,-47.619317087958635,-2.4028764846261303,-0.06544892438563821
2000.0,ANZ,LAM,-47.619317087958635,-1.9530835116355334,-0.06544892438563821
2000.0,ANZ,FSU,-47.619317087958635,-1.651160050728226,-0.06544892438563821
2000.0,ANZ,MDE,-47.619317087958635,0.538108062508222,-0.06544892438563821
2000.0,ANZ,CAM,-47.619317087958635,-1.2195564462397606,-0.06544892438563821
2000.0,ANZ,SEA,-47.619317087958635,-1.274379777422979,-0.06544892438563821
2000.0,ANZ,CAN,-47.619317087958635,4.940390629489466,-0.06544892438563821
2000.0,ANZ,CHI,-47.619317087958635,-2.0795528727899573,-0.06544892438563821
2000.0,ANZ,JPK,-47.619317087958635,0.2900013850747776,-0.06544892438563821
2000.0,ANZ,USA,-47.619317087958635,2.9288888832303517,-0.06544892438563821
2000.0,MDE,SAS,-50.90799113602924,-2.8094238527720385,-0.06544892438563821
2000.0,MDE,EEU,-50.90799113602924,-0.3804962121753839,-0.06544892438563821
2000.0,MDE,MAF,-50.90799113602924,-0.3479130013600269,-0.06544892438563821
2000.0,MDE,SIS,-50.90799113602924,1.8976983281384747,-0.06544892438563821
2000.0,MDE,WEU,-50.90799113602924,-0.7610671624940579,-0.06544892438563821
2000.0,MDE,SSA,-50.90799113602924,-2.4028764846261303,-0.06544892438563821
2000.0,MDE,LAM,-50.90799113602924,-1.9530835116355334,-0.06544892438563821
2000.0,MDE,FSU,-50.90799113602924,-1.651160050728226,-0.06544892438563821
2000.0,MDE,ANZ,-50.90799113602924,4.284422083802838,-0.06544892438563821
2000.0,MDE,CAM,-50.90799113602924,-1.2195564462397606,-0.06544892438563821
